activity_pointA,activity_pointB,bonus_qty,contentsVersion,group_seq,imageTag,item_id,mix_level,moneyTypeA,moneyTypeB,money_stuff_seqA,money_stuff_seqB,priceA,priceB,qty,related_stuff_seq,slotPriority,special_type,stuffStatus,stuffType,stuff_name,tag,_key
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,13329,9999,1,,0,0,1,T,Gleaming Choco Ring,2,11008002
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,13791,9999,1,,0,0,1,T,Gleaming Choco Ring,3,11008003
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,14379,9999,1,,0,0,1,T,Gleaming Choco Ring,4,11008004
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,15093,9999,1,,0,0,1,T,Gleaming Choco Ring,5,11008005
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,15933,9999,1,,0,0,1,T,Gleaming Choco Ring,6,11008006
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,16899,9999,1,,0,0,1,T,Gleaming Choco Ring,7,11008007
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,17991,9999,1,,0,0,1,T,Gleaming Choco Ring,8,11008008
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,19122,9999,1,,0,0,1,T,Gleaming Choco Ring,9,11008009
0,75,0,0,1100800,tr_ch08,,0,1,2,,,6420,25,1,,0,0,1,T,Ruby Ring,1,1100801
0,0,0,0,11008000,tr_ch08_m,,1,1,2,,,20370,9999,1,,0,0,1,T,Gleaming Choco Ring,10,11008010
0,0,0,0,1100800,tr_ch08,,0,1,2,,,6756,6756,1,,0,0,1,T,Ruby Ring,2,1100802
0,0,0,0,1100800,tr_ch08,,0,1,2,,,7218,7218,1,,0,0,1,T,Ruby Ring,3,1100803
0,0,0,0,1100800,tr_ch08,,0,1,2,,,7806,7806,1,,0,0,1,T,Ruby Ring,4,1100804
0,0,0,0,1100800,tr_ch08,,0,1,2,,,8520,8520,1,,0,0,1,T,Ruby Ring,5,1100805
0,0,0,0,1100800,tr_ch08,,0,1,2,,,9360,9360,1,,0,0,1,T,Ruby Ring,6,1100806
0,0,0,0,1100800,tr_ch08,,0,1,2,,,10326,10326,1,,0,0,1,T,Ruby Ring,7,1100807
0,0,0,0,1100800,tr_ch08,,0,1,2,,,11418,11418,1,,0,0,1,T,Ruby Ring,8,1100808
0,0,0,0,1100800,tr_ch08,,0,1,2,,,12549,12549,1,,0,0,1,T,Ruby Ring,9,1100809
0,0,0,0,1100800,tr_ch08,,0,1,2,,,13797,13797,1,,0,0,1,T,Ruby Ring,10,1100810
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,0,11008100
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,13289,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,1,11008101
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,13625,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,2,11008102
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,14087,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,3,11008103
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,14675,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,4,11008104
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,15389,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,5,11008105
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,16229,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,6,11008106
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,17195,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,7,11008107
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,18287,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,8,11008108
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,19418,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,9,11008109
0,0,0,0,11008100,tr_ch08_m,,1,1,2,,,20666,9999,1,,0,1,0,T,Blessed Gleaming Choco Ring,10,11008110
0,0,0,0,1100900,tr_ch09,,0,1,2,,,0,0,1,,0,0,1,T,Lucky Horseshoe,0,1100900
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,0,9999,1,,0,0,1,T,Steel Spike Horseshoe,0,11009000
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,16273,9999,1,,0,0,1,T,Steel Spike Horseshoe,1,11009001
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,16609,9999,1,,0,0,1,T,Steel Spike Horseshoe,2,11009002
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,17071,9999,1,,0,0,1,T,Steel Spike Horseshoe,3,11009003
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,17659,9999,1,,0,0,1,T,Steel Spike Horseshoe,4,11009004
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,18373,9999,1,,0,0,1,T,Steel Spike Horseshoe,5,11009005
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,19213,9999,1,,0,0,1,T,Steel Spike Horseshoe,6,11009006
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,20179,9999,1,,0,0,1,T,Steel Spike Horseshoe,7,11009007
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,21271,9999,1,,0,0,1,T,Steel Spike Horseshoe,8,11009008
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,22402,9999,1,,0,0,1,T,Steel Spike Horseshoe,9,11009009
0,75,0,0,1100900,tr_ch09,,0,1,2,,,6420,25,1,,0,0,1,T,Lucky Horseshoe,1,1100901
0,0,0,0,11009000,tr_ch09_m,,1,1,2,,,23650,9999,1,,0,0,1,T,Steel Spike Horseshoe,10,11009010
0,0,0,0,1100900,tr_ch09,,0,1,2,,,6756,6756,1,,0,0,1,T,Lucky Horseshoe,2,1100902
0,0,0,0,1100900,tr_ch09,,0,1,2,,,7218,7218,1,,0,0,1,T,Lucky Horseshoe,3,1100903
0,0,0,0,1100900,tr_ch09,,0,1,2,,,7806,7806,1,,0,0,1,T,Lucky Horseshoe,4,1100904
0,0,0,0,1100900,tr_ch09,,0,1,2,,,8520,8520,1,,0,0,1,T,Lucky Horseshoe,5,1100905
0,0,0,0,1100900,tr_ch09,,0,1,2,,,9360,9360,1,,0,0,1,T,Lucky Horseshoe,6,1100906
0,0,0,0,1100900,tr_ch09,,0,1,2,,,10326,10326,1,,0,0,1,T,Lucky Horseshoe,7,1100907
0,0,0,0,1100900,tr_ch09,,0,1,2,,,11418,11418,1,,0,0,1,T,Lucky Horseshoe,8,1100908
0,0,0,0,1100900,tr_ch09,,0,1,2,,,12549,12549,1,,0,0,1,T,Lucky Horseshoe,9,1100909
0,0,0,0,1100900,tr_ch09,,0,1,2,,,13797,13797,1,,0,0,1,T,Lucky Horseshoe,10,1100910
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,0,11009100
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,19957,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,1,11009101
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,20293,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,2,11009102
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,20755,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,3,11009103
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,21343,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,4,11009104
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,22057,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,5,11009105
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,22897,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,6,11009106
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,23863,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,7,11009107
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,24955,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,8,11009108
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,26086,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,9,11009109
0,0,0,0,11009100,tr_ch09_m,,1,1,2,,,27334,9999,1,,0,1,0,T,Blessed Steel Spike Horseshoe,10,11009110
0,0,0,0,1101000,tr_ch10,,0,1,2,,,0,0,1,,0,0,1,T,Coffee Bean,0,1101000
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,0,9999,1,,0,0,1,T,Miraculous Café Latte,0,11010000
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,12993,9999,1,,0,0,1,T,Miraculous Café Latte,1,11010001
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,13329,9999,1,,0,0,1,T,Miraculous Café Latte,2,11010002
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,13791,9999,1,,0,0,1,T,Miraculous Café Latte,3,11010003
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,14379,9999,1,,0,0,1,T,Miraculous Café Latte,4,11010004
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,15093,9999,1,,0,0,1,T,Miraculous Café Latte,5,11010005
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,15933,9999,1,,0,0,1,T,Miraculous Café Latte,6,11010006
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,16899,9999,1,,0,0,1,T,Miraculous Café Latte,7,11010007
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,17991,9999,1,,0,0,1,T,Miraculous Café Latte,8,11010008
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,19122,9999,1,,0,0,1,T,Miraculous Café Latte,9,11010009
0,75,0,0,1101000,tr_ch10,,0,1,2,,,6420,25,1,,0,0,1,T,Coffee Bean,1,1101001
0,0,0,0,11010000,tr_ch10_m,,1,1,2,,,20370,9999,1,,0,0,1,T,Miraculous Café Latte,10,11010010
0,0,0,0,1101000,tr_ch10,,0,1,2,,,6756,6756,1,,0,0,1,T,Coffee Bean,2,1101002
0,0,0,0,1101000,tr_ch10,,0,1,2,,,7218,7218,1,,0,0,1,T,Coffee Bean,3,1101003
0,0,0,0,1101000,tr_ch10,,0,1,2,,,7806,7806,1,,0,0,1,T,Coffee Bean,4,1101004
0,0,0,0,1101000,tr_ch10,,0,1,2,,,8520,8520,1,,0,0,1,T,Coffee Bean,5,1101005
0,0,0,0,1101000,tr_ch10,,0,1,2,,,9360,9360,1,,0,0,1,T,Coffee Bean,6,1101006
0,0,0,0,1101000,tr_ch10,,0,1,2,,,10326,10326,1,,0,0,1,T,Coffee Bean,7,1101007
0,0,0,0,1101000,tr_ch10,,0,1,2,,,11418,11418,1,,0,0,1,T,Coffee Bean,8,1101008
0,0,0,0,1101000,tr_ch10,,0,1,2,,,12549,12549,1,,0,0,1,T,Coffee Bean,9,1101009
0,0,0,0,1101000,tr_ch10,,0,1,2,,,13797,13797,1,,0,0,1,T,Coffee Bean,10,1101010
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,0,11010100
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,13289,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,1,11010101
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,13625,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,2,11010102
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,14087,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,3,11010103
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,14675,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,4,11010104
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,15389,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,5,11010105
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,16229,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,6,11010106
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,17195,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,7,11010107
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,18287,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,8,11010108
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,19418,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,9,11010109
0,0,0,0,11010100,tr_ch10_m,,1,1,2,,,20666,9999,1,,0,1,0,T,Blessed Miraculous Café Latte,10,11010110
0,0,0,0,1101100,tr_ch11,,0,1,2,,,0,0,1,,0,0,1,T,Quick Wheels,0,1101100
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,0,9999,1,,0,0,1,T,Burn Some Rubber Tire,0,11011000
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,16273,9999,1,,0,0,1,T,Burn Some Rubber Tire,1,11011001
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,16609,9999,1,,0,0,1,T,Burn Some Rubber Tire,2,11011002
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,17071,9999,1,,0,0,1,T,Burn Some Rubber Tire,3,11011003
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,17659,9999,1,,0,0,1,T,Burn Some Rubber Tire,4,11011004
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,18373,9999,1,,0,0,1,T,Burn Some Rubber Tire,5,11011005
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,19213,9999,1,,0,0,1,T,Burn Some Rubber Tire,6,11011006
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,20179,9999,1,,0,0,1,T,Burn Some Rubber Tire,7,11011007
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,21271,9999,1,,0,0,1,T,Burn Some Rubber Tire,8,11011008
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,22402,9999,1,,0,0,1,T,Burn Some Rubber Tire,9,11011009
0,75,0,0,1101100,tr_ch11,,0,1,2,,,6420,25,1,,0,0,1,T,Quick Wheels,1,1101101
0,0,0,0,11011000,tr_ch11_m,,1,1,2,,,23650,9999,1,,0,0,1,T,Burn Some Rubber Tire,10,11011010
0,0,0,0,1101100,tr_ch11,,0,1,2,,,6756,6756,1,,0,0,1,T,Quick Wheels,2,1101102
0,0,0,0,1101100,tr_ch11,,0,1,2,,,7218,7218,1,,0,0,1,T,Quick Wheels,3,1101103
0,0,0,0,1101100,tr_ch11,,0,1,2,,,7806,7806,1,,0,0,1,T,Quick Wheels,4,1101104
0,0,0,0,1101100,tr_ch11,,0,1,2,,,8520,8520,1,,0,0,1,T,Quick Wheels,5,1101105
0,0,0,0,1101100,tr_ch11,,0,1,2,,,9360,9360,1,,0,0,1,T,Quick Wheels,6,1101106
0,0,0,0,1101100,tr_ch11,,0,1,2,,,10326,10326,1,,0,0,1,T,Quick Wheels,7,1101107
0,0,0,0,1101100,tr_ch11,,0,1,2,,,11418,11418,1,,0,0,1,T,Quick Wheels,8,1101108
0,0,0,0,1101100,tr_ch11,,0,1,2,,,12549,12549,1,,0,0,1,T,Quick Wheels,9,1101109
0,0,0,0,1101100,tr_ch11,,0,1,2,,,13797,13797,1,,0,0,1,T,Quick Wheels,10,1101110
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,0,11011100
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,19957,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,1,11011101
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,20293,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,2,11011102
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,20755,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,3,11011103
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,21343,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,4,11011104
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,22057,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,5,11011105
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,22897,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,6,11011106
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,23863,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,7,11011107
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,24955,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,8,11011108
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,26086,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,9,11011109
0,0,0,0,11011100,tr_ch11_m,,1,1,2,,,27334,9999,1,,0,1,0,T,Blessed Burn Some Rubber Tire,10,11011110
0,0,0,0,1101200,tr_ch12,,0,1,2,,,0,0,1,,0,0,1,T,Holy Feather,0,1101200
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,0,9999,1,,0,0,1,T,Rainbow Feather,0,11012000
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,20233,9999,1,,0,0,1,T,Rainbow Feather,1,11012001
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,20863,9999,1,,0,0,1,T,Rainbow Feather,2,11012002
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,21661,9999,1,,0,0,1,T,Rainbow Feather,3,11012003
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,22627,9999,1,,0,0,1,T,Rainbow Feather,4,11012004
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,23761,9999,1,,0,0,1,T,Rainbow Feather,5,11012005
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,25063,9999,1,,0,0,1,T,Rainbow Feather,6,11012006
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,26533,9999,1,,0,0,1,T,Rainbow Feather,7,11012007
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,28054,9999,1,,0,0,1,T,Rainbow Feather,8,11012008
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,29731,9999,1,,0,0,1,T,Rainbow Feather,9,11012009
0,105,0,0,1101200,tr_ch12,,0,1,2,,,10380,35,1,,0,0,1,T,Holy Feather,1,1101201
0,0,0,0,11012000,tr_ch12_m,,1,1,2,,,31564,9999,1,,0,0,1,T,Rainbow Feather,10,11012010
0,0,0,0,1101200,tr_ch12,,0,1,2,,,11010,11010,1,,0,0,1,T,Holy Feather,2,1101202
0,0,0,0,1101200,tr_ch12,,0,1,2,,,11808,11808,1,,0,0,1,T,Holy Feather,3,1101203
0,0,0,0,1101200,tr_ch12,,0,1,2,,,12774,12774,1,,0,0,1,T,Holy Feather,4,1101204
0,0,0,0,1101200,tr_ch12,,0,1,2,,,13908,13908,1,,0,0,1,T,Holy Feather,5,1101205
0,0,0,0,1101200,tr_ch12,,0,1,2,,,15210,15210,1,,0,0,1,T,Holy Feather,6,1101206
0,0,0,0,1101200,tr_ch12,,0,1,2,,,16680,16680,1,,0,0,1,T,Holy Feather,7,1101207
0,0,0,0,1101200,tr_ch12,,0,1,2,,,18201,18201,1,,0,0,1,T,Holy Feather,8,1101208
0,0,0,0,1101200,tr_ch12,,0,1,2,,,19878,19878,1,,0,0,1,T,Holy Feather,9,1101209
0,0,0,0,1101200,tr_ch12,,0,1,2,,,21711,21711,1,,0,0,1,T,Holy Feather,10,1101210
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Rainbow Feather,0,11012100
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,23917,9999,1,,0,1,0,T,Blessed Rainbow Feather,1,11012101
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,24547,9999,1,,0,1,0,T,Blessed Rainbow Feather,2,11012102
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,25345,9999,1,,0,1,0,T,Blessed Rainbow Feather,3,11012103
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,26311,9999,1,,0,1,0,T,Blessed Rainbow Feather,4,11012104
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,27445,9999,1,,0,1,0,T,Blessed Rainbow Feather,5,11012105
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,28747,9999,1,,0,1,0,T,Blessed Rainbow Feather,6,11012106
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,30217,9999,1,,0,1,0,T,Blessed Rainbow Feather,7,11012107
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,31738,9999,1,,0,1,0,T,Blessed Rainbow Feather,8,11012108
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,33415,9999,1,,0,1,0,T,Blessed Rainbow Feather,9,11012109
0,0,0,0,11012100,tr_ch12_m,,1,1,2,,,35248,9999,1,,0,1,0,T,Blessed Rainbow Feather,10,11012110
0,0,0,0,1101300,tr_ch13,,0,1,2,,,0,0,1,,0,0,1,T,Blood Cell,0,1101300
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,0,9999,1,,0,0,1,T,Wiggly Zombie Cell,0,11013000
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,12993,9999,1,,0,0,1,T,Wiggly Zombie Cell,1,11013001
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,13329,9999,1,,0,0,1,T,Wiggly Zombie Cell,2,11013002
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,13791,9999,1,,0,0,1,T,Wiggly Zombie Cell,3,11013003
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,14379,9999,1,,0,0,1,T,Wiggly Zombie Cell,4,11013004
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,15093,9999,1,,0,0,1,T,Wiggly Zombie Cell,5,11013005
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,15933,9999,1,,0,0,1,T,Wiggly Zombie Cell,6,11013006
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,16899,9999,1,,0,0,1,T,Wiggly Zombie Cell,7,11013007
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,17991,9999,1,,0,0,1,T,Wiggly Zombie Cell,8,11013008
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,19122,9999,1,,0,0,1,T,Wiggly Zombie Cell,9,11013009
0,75,0,0,1101300,tr_ch13,,0,1,2,,,6420,25,1,,0,0,1,T,Blood Cell,1,1101301
0,0,0,0,11013000,tr_ch13_m,,1,1,2,,,20370,9999,1,,0,0,1,T,Wiggly Zombie Cell,10,11013010
0,0,0,0,1101300,tr_ch13,,0,1,2,,,6756,6756,1,,0,0,1,T,Blood Cell,2,1101302
0,0,0,0,1101300,tr_ch13,,0,1,2,,,7218,7218,1,,0,0,1,T,Blood Cell,3,1101303
0,0,0,0,1101300,tr_ch13,,0,1,2,,,7806,7806,1,,0,0,1,T,Blood Cell,4,1101304
0,0,0,0,1101300,tr_ch13,,0,1,2,,,8520,8520,1,,0,0,1,T,Blood Cell,5,1101305
0,0,0,0,1101300,tr_ch13,,0,1,2,,,9360,9360,1,,0,0,1,T,Blood Cell,6,1101306
0,0,0,0,1101300,tr_ch13,,0,1,2,,,10326,10326,1,,0,0,1,T,Blood Cell,7,1101307
0,0,0,0,1101300,tr_ch13,,0,1,2,,,11418,11418,1,,0,0,1,T,Blood Cell,8,1101308
0,0,0,0,1101300,tr_ch13,,0,1,2,,,12549,12549,1,,0,0,1,T,Blood Cell,9,1101309
0,0,0,0,1101300,tr_ch13,,0,1,2,,,13797,13797,1,,0,0,1,T,Blood Cell,10,1101310
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,0,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,0,11013100
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,13289,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,1,11013101
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,13625,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,2,11013102
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,14087,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,3,11013103
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,14675,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,4,11013104
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,15389,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,5,11013105
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,16229,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,6,11013106
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,17195,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,7,11013107
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,18287,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,8,11013108
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,19418,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,9,11013109
0,0,0,0,11013100,tr_ch13_m,,1,1,2,,,20666,9999,1,,0,1,0,T,Blessed Wiggly Zombie Cell,10,11013110
0,0,0,0,1101400,tr_ch14,,0,1,2,,,0,0,1,,0,0,1,T,Afternoon Snack,0,1101400
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,0,9999,1,,0,0,1,T,Midnight Snack,0,11014000
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,10788,9999,1,,0,0,1,T,Midnight Snack,1,11014001
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,10986,9999,1,,0,0,1,T,Midnight Snack,2,11014002
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,11238,9999,1,,0,0,1,T,Midnight Snack,3,11014003
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,11574,9999,1,,0,0,1,T,Midnight Snack,4,11014004
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,11994,9999,1,,0,0,1,T,Midnight Snack,5,11014005
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,12498,9999,1,,0,0,1,T,Midnight Snack,6,11014006
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,13086,9999,1,,0,0,1,T,Midnight Snack,7,11014007
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,13758,9999,1,,0,0,1,T,Midnight Snack,8,11014008
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,14514,9999,1,,0,0,1,T,Midnight Snack,9,11014009
0,45,0,0,1101400,tr_ch14,,0,1,2,,,4215,15,1,,0,0,1,T,Afternoon Snack,1,1101401
0,0,0,0,11014000,tr_ch14_m,,1,1,2,,,15354,9999,1,,0,0,1,T,Midnight Snack,10,11014010
0,0,0,0,1101400,tr_ch14,,0,1,2,,,4413,4413,1,,0,0,1,T,Afternoon Snack,2,1101402
0,0,0,0,1101400,tr_ch14,,0,1,2,,,4665,4665,1,,0,0,1,T,Afternoon Snack,3,1101403
0,0,0,0,1101400,tr_ch14,,0,1,2,,,5001,5001,1,,0,0,1,T,Afternoon Snack,4,1101404
0,0,0,0,1101400,tr_ch14,,0,1,2,,,5421,5421,1,,0,0,1,T,Afternoon Snack,5,1101405
0,0,0,0,1101400,tr_ch14,,0,1,2,,,5925,5925,1,,0,0,1,T,Afternoon Snack,6,1101406
0,0,0,0,1101400,tr_ch14,,0,1,2,,,6513,6513,1,,0,0,1,T,Afternoon Snack,7,1101407
0,0,0,0,1101400,tr_ch14,,0,1,2,,,7185,7185,1,,0,0,1,T,Afternoon Snack,8,1101408
0,0,0,0,1101400,tr_ch14,,0,1,2,,,7941,7941,1,,0,0,1,T,Afternoon Snack,9,1101409
0,0,0,0,1101400,tr_ch14,,0,1,2,,,8781,8781,1,,0,0,1,T,Afternoon Snack,10,1101410
