end_dt,event,group_seq,method,prob,qty,ratio,reward,reward_condition,reward_stuff_seq,reward_stuff_seq_set,start_dt,tag,_key
NULL,DAILY,1512500,PROB,5200,1,0,E,,0,,NULL,9,1512509
NULL,DAILY,1512500,PROB,5400,1,0,E,,0,,NULL,10,1512510
NULL,DAILY,1512600,PROB,0,0,0,E,,0,,NULL,0,1512600
NULL,DAILY,1512600,PROB,4000,1,0,E,,0,,NULL,1,1512601
NULL,DAILY,1512600,PROB,4100,1,0,E,,0,,NULL,2,1512602
NULL,DAILY,1512600,PROB,4200,1,0,E,,0,,NULL,3,1512603
NULL,DAILY,1512600,PROB,4300,1,0,E,,0,,NULL,4,1512604
NULL,DAILY,1512600,PROB,4400,1,0,E,,0,,NULL,5,1512605
NULL,DAILY,1512600,PROB,4600,1,0,E,,0,,NULL,6,1512606
NULL,DAILY,1512600,PROB,4800,1,0,E,,0,,NULL,7,1512607
NULL,DAILY,1512600,PROB,5000,1,0,E,,0,,NULL,8,1512608
NULL,DAILY,1512600,PROB,5200,1,0,E,,0,,NULL,9,1512609
NULL,DAILY,1512600,PROB,5400,1,0,E,,0,,NULL,10,1512610
NULL,DAILY,1512700,PROB,0,0,0,E,,0,,NULL,0,1512700
NULL,DAILY,1512700,PROB,4000,1,0,E,,0,,NULL,1,1512701
NULL,DAILY,1512700,PROB,4100,1,0,E,,0,,NULL,2,1512702
NULL,DAILY,1512700,PROB,4200,1,0,E,,0,,NULL,3,1512703
NULL,DAILY,1512700,PROB,4300,1,0,E,,0,,NULL,4,1512704
NULL,DAILY,1512700,PROB,4400,1,0,E,,0,,NULL,5,1512705
NULL,DAILY,1512700,PROB,4600,1,0,E,,0,,NULL,6,1512706
NULL,DAILY,1512700,PROB,4800,1,0,E,,0,,NULL,7,1512707
NULL,DAILY,1512700,PROB,5000,1,0,E,,0,,NULL,8,1512708
NULL,DAILY,1512700,PROB,5200,1,0,E,,0,,NULL,9,1512709
NULL,DAILY,1512700,PROB,5400,1,0,E,,0,,NULL,10,1512710
NULL,DAILY,1512800,PROB,0,0,0,E,,0,,NULL,0,1512800
NULL,DAILY,1512800,PROB,4000,1,0,E,,0,,NULL,1,1512801
NULL,DAILY,1512800,PROB,4100,1,0,E,,0,,NULL,2,1512802
NULL,DAILY,1512800,PROB,4200,1,0,E,,0,,NULL,3,1512803
NULL,DAILY,1512800,PROB,4300,1,0,E,,0,,NULL,4,1512804
NULL,DAILY,1512800,PROB,4400,1,0,E,,0,,NULL,5,1512805
NULL,DAILY,1512800,PROB,4600,1,0,E,,0,,NULL,6,1512806
NULL,DAILY,1512800,PROB,4800,1,0,E,,0,,NULL,7,1512807
NULL,DAILY,1512800,PROB,5000,1,0,E,,0,,NULL,8,1512808
NULL,DAILY,1512800,PROB,5200,1,0,E,,0,,NULL,9,1512809
NULL,DAILY,1512800,PROB,5400,1,0,E,,0,,NULL,10,1512810
NULL,DAILY,1512900,PROB,0,0,0,E,,0,,NULL,0,1512900
NULL,DAILY,1512900,PROB,4000,1,0,E,,0,,NULL,1,1512901
NULL,DAILY,1512900,PROB,4100,1,0,E,,0,,NULL,2,1512902
NULL,DAILY,1512900,PROB,4200,1,0,E,,0,,NULL,3,1512903
NULL,DAILY,1512900,PROB,4300,1,0,E,,0,,NULL,4,1512904
NULL,DAILY,1512900,PROB,4400,1,0,E,,0,,NULL,5,1512905
NULL,DAILY,1512900,PROB,4600,1,0,E,,0,,NULL,6,1512906
NULL,DAILY,1512900,PROB,4800,1,0,E,,0,,NULL,7,1512907
NULL,DAILY,1512900,PROB,5000,1,0,E,,0,,NULL,8,1512908
NULL,DAILY,1512900,PROB,5200,1,0,E,,0,,NULL,9,1512909
NULL,DAILY,1512900,PROB,5400,1,0,E,,0,,NULL,10,1512910
NULL,DAILY,1513000,PROB,0,0,0,E,,0,,NULL,0,1513000
NULL,DAILY,1513000,PROB,4000,1,0,E,,0,,NULL,1,1513001
NULL,DAILY,1513000,PROB,4100,1,0,E,,0,,NULL,2,1513002
NULL,DAILY,1513000,PROB,4200,1,0,E,,0,,NULL,3,1513003
NULL,DAILY,1513000,PROB,4400,1,0,E,,0,,NULL,4,1513004
NULL,DAILY,1513000,PROB,4600,1,0,E,,0,,NULL,5,1513005
NULL,DAILY,1513000,PROB,4800,1,0,E,,0,,NULL,6,1513006
NULL,DAILY,1513000,PROB,5000,1,0,E,,0,,NULL,7,1513007
NULL,DAILY,1513000,PROB,5200,1,0,E,,0,,NULL,8,1513008
NULL,DAILY,1513000,PROB,5400,1,0,E,,0,,NULL,9,1513009
NULL,DAILY,1513000,PROB,5600,1,0,E,,0,,NULL,10,1513010
NULL,DAILY,1513100,PROB,0,0,0,E,,0,,NULL,0,1513100
NULL,DAILY,1513100,PROB,4000,1,0,E,,0,,NULL,1,1513101
NULL,DAILY,1513100,PROB,4100,1,0,E,,0,,NULL,2,1513102
NULL,DAILY,1513100,PROB,4200,1,0,E,,0,,NULL,3,1513103
NULL,DAILY,1513100,PROB,4400,1,0,E,,0,,NULL,4,1513104
NULL,DAILY,1513100,PROB,4600,1,0,E,,0,,NULL,5,1513105
NULL,DAILY,1513100,PROB,4800,1,0,E,,0,,NULL,6,1513106
NULL,DAILY,1513100,PROB,5000,1,0,E,,0,,NULL,7,1513107
NULL,DAILY,1513100,PROB,5200,1,0,E,,0,,NULL,8,1513108
NULL,DAILY,1513100,PROB,5400,1,0,E,,0,,NULL,9,1513109
NULL,DAILY,1513100,PROB,5600,1,0,E,,0,,NULL,10,1513110
NULL,DAILY,1513200,PROB,0,0,0,E,,0,,NULL,0,1513200
NULL,DAILY,1513200,PROB,4000,1,0,E,,0,,NULL,1,1513201
NULL,DAILY,1513200,PROB,4100,1,0,E,,0,,NULL,2,1513202
NULL,DAILY,1513200,PROB,4200,1,0,E,,0,,NULL,3,1513203
NULL,DAILY,1513200,PROB,4400,1,0,E,,0,,NULL,4,1513204
NULL,DAILY,1513200,PROB,4600,1,0,E,,0,,NULL,5,1513205
NULL,DAILY,1513200,PROB,4800,1,0,E,,0,,NULL,6,1513206
NULL,DAILY,1513200,PROB,5000,1,0,E,,0,,NULL,7,1513207
NULL,DAILY,1513200,PROB,5200,1,0,E,,0,,NULL,8,1513208
NULL,DAILY,1513200,PROB,5400,1,0,E,,0,,NULL,9,1513209
NULL,DAILY,1513200,PROB,5600,1,0,E,,0,,NULL,10,1513210
NULL,DAILY,1513300,PROB,0,0,0,E,,0,,NULL,0,1513300
NULL,DAILY,1513300,PROB,4000,1,0,E,,0,,NULL,1,1513301
NULL,DAILY,1513300,PROB,4100,1,0,E,,0,,NULL,2,1513302
NULL,DAILY,1513300,PROB,4200,1,0,E,,0,,NULL,3,1513303
NULL,DAILY,1513300,PROB,4400,1,0,E,,0,,NULL,4,1513304
NULL,DAILY,1513300,PROB,4600,1,0,E,,0,,NULL,5,1513305
NULL,DAILY,1513300,PROB,4800,1,0,E,,0,,NULL,6,1513306
NULL,DAILY,1513300,PROB,5000,1,0,E,,0,,NULL,7,1513307
NULL,DAILY,1513300,PROB,5200,1,0,E,,0,,NULL,8,1513308
NULL,DAILY,1513300,PROB,5400,1,0,E,,0,,NULL,9,1513309
NULL,DAILY,1513300,PROB,5600,1,0,E,,0,,NULL,10,1513310
NULL,DAILY,1513400,PROB,0,0,0,E,,0,,NULL,0,1513400
NULL,DAILY,1513400,PROB,4000,1,0,E,,0,,NULL,1,1513401
NULL,DAILY,1513400,PROB,4100,1,0,E,,0,,NULL,2,1513402
NULL,DAILY,1513400,PROB,4200,1,0,E,,0,,NULL,3,1513403
NULL,DAILY,1513400,PROB,4400,1,0,E,,0,,NULL,4,1513404
NULL,DAILY,1513400,PROB,4600,1,0,E,,0,,NULL,5,1513405
NULL,DAILY,1513400,PROB,4800,1,0,E,,0,,NULL,6,1513406
NULL,DAILY,1513400,PROB,5000,1,0,E,,0,,NULL,7,1513407
NULL,DAILY,1513400,PROB,5200,1,0,E,,0,,NULL,8,1513408
NULL,DAILY,1513400,PROB,5400,1,0,E,,0,,NULL,9,1513409
NULL,DAILY,1513400,PROB,5600,1,0,E,,0,,NULL,10,1513410
NULL,DAILY,1513500,PROB,0,0,0,E,,0,,NULL,0,1513500
NULL,DAILY,1513500,PROB,4000,1,0,E,,0,,NULL,1,1513501
NULL,DAILY,1513500,PROB,4200,1,0,E,,0,,NULL,2,1513502
NULL,DAILY,1513500,PROB,4400,1,0,E,,0,,NULL,3,1513503
NULL,DAILY,1513500,PROB,4600,1,0,E,,0,,NULL,4,1513504
NULL,DAILY,1513500,PROB,4800,1,0,E,,0,,NULL,5,1513505
NULL,DAILY,1513500,PROB,5000,1,0,E,,0,,NULL,6,1513506
NULL,DAILY,1513500,PROB,5200,1,0,E,,0,,NULL,7,1513507
NULL,DAILY,1513500,PROB,5400,1,0,E,,0,,NULL,8,1513508
NULL,DAILY,1513500,PROB,5600,1,0,E,,0,,NULL,9,1513509
NULL,DAILY,1513500,PROB,5800,1,0,E,,0,,NULL,10,1513510
NULL,DAILY,1513600,PROB,0,0,0,E,,0,,NULL,0,1513600
NULL,DAILY,1513600,PROB,4000,1,0,E,,0,,NULL,1,1513601
NULL,DAILY,1513600,PROB,4200,1,0,E,,0,,NULL,2,1513602
NULL,DAILY,1513600,PROB,4400,1,0,E,,0,,NULL,3,1513603
NULL,DAILY,1513600,PROB,4600,1,0,E,,0,,NULL,4,1513604
NULL,DAILY,1513600,PROB,4800,1,0,E,,0,,NULL,5,1513605
NULL,DAILY,1513600,PROB,5000,1,0,E,,0,,NULL,6,1513606
NULL,DAILY,1513600,PROB,5200,1,0,E,,0,,NULL,7,1513607
NULL,DAILY,1513600,PROB,5400,1,0,E,,0,,NULL,8,1513608
NULL,DAILY,1513600,PROB,5600,1,0,E,,0,,NULL,9,1513609
NULL,DAILY,1513600,PROB,5800,1,0,E,,0,,NULL,10,1513610
NULL,DAILY,1513700,PROB,0,0,0,E,,0,,NULL,0,1513700
NULL,DAILY,1513700,PROB,4000,1,0,E,,0,,NULL,1,1513701
NULL,DAILY,1513700,PROB,4200,1,0,E,,0,,NULL,2,1513702
NULL,DAILY,1513700,PROB,4400,1,0,E,,0,,NULL,3,1513703
NULL,DAILY,1513700,PROB,4600,1,0,E,,0,,NULL,4,1513704
NULL,DAILY,1513700,PROB,4800,1,0,E,,0,,NULL,5,1513705
NULL,DAILY,1513700,PROB,5000,1,0,E,,0,,NULL,6,1513706
NULL,DAILY,1513700,PROB,5200,1,0,E,,0,,NULL,7,1513707
NULL,DAILY,1513700,PROB,5400,1,0,E,,0,,NULL,8,1513708
NULL,DAILY,1513700,PROB,5600,1,0,E,,0,,NULL,9,1513709
NULL,DAILY,1513700,PROB,5800,1,0,E,,0,,NULL,10,1513710
NULL,DAILY,1513800,PROB,0,0,0,E,,0,,NULL,0,1513800
NULL,DAILY,1513800,PROB,4000,1,0,E,,0,,NULL,1,1513801
NULL,DAILY,1513800,PROB,4200,1,0,E,,0,,NULL,2,1513802
NULL,DAILY,1513800,PROB,4400,1,0,E,,0,,NULL,3,1513803
NULL,DAILY,1513800,PROB,4600,1,0,E,,0,,NULL,4,1513804
NULL,DAILY,1513800,PROB,4800,1,0,E,,0,,NULL,5,1513805
NULL,DAILY,1513800,PROB,5000,1,0,E,,0,,NULL,6,1513806
NULL,DAILY,1513800,PROB,5200,1,0,E,,0,,NULL,7,1513807
NULL,DAILY,1513800,PROB,5400,1,0,E,,0,,NULL,8,1513808
NULL,DAILY,1513800,PROB,5600,1,0,E,,0,,NULL,9,1513809
NULL,DAILY,1513800,PROB,5800,1,0,E,,0,,NULL,10,1513810
NULL,DAILY,1513900,PROB,0,0,0,E,,0,,NULL,0,1513900
NULL,DAILY,1513900,PROB,4000,1,0,E,,0,,NULL,1,1513901
NULL,DAILY,1513900,PROB,4200,1,0,E,,0,,NULL,2,1513902
NULL,DAILY,1513900,PROB,4400,1,0,E,,0,,NULL,3,1513903
NULL,DAILY,1513900,PROB,4600,1,0,E,,0,,NULL,4,1513904
NULL,DAILY,1513900,PROB,4800,1,0,E,,0,,NULL,5,1513905
NULL,DAILY,1513900,PROB,5000,1,0,E,,0,,NULL,6,1513906
NULL,DAILY,1513900,PROB,5200,1,0,E,,0,,NULL,7,1513907
NULL,DAILY,1513900,PROB,5400,1,0,E,,0,,NULL,8,1513908
NULL,DAILY,1513900,PROB,5600,1,0,E,,0,,NULL,9,1513909
NULL,DAILY,1513900,PROB,5800,1,0,E,,0,,NULL,10,1513910
NULL,DAILY,1514000,PROB,0,0,0,E,,0,,NULL,0,1514000
NULL,DAILY,1514000,PROB,4000,1,0,E,,0,,NULL,1,1514001
NULL,DAILY,1514000,PROB,4200,1,0,E,,0,,NULL,2,1514002
NULL,DAILY,1514000,PROB,4400,1,0,E,,0,,NULL,3,1514003
NULL,DAILY,1514000,PROB,4600,1,0,E,,0,,NULL,4,1514004
NULL,DAILY,1514000,PROB,4800,1,0,E,,0,,NULL,5,1514005
NULL,DAILY,1514000,PROB,5000,1,0,E,,0,,NULL,6,1514006
NULL,DAILY,1514000,PROB,5200,1,0,E,,0,,NULL,7,1514007
NULL,DAILY,1514000,PROB,5400,1,0,E,,0,,NULL,8,1514008
NULL,DAILY,1514000,PROB,5700,1,0,E,,0,,NULL,9,1514009
NULL,DAILY,1514000,PROB,6000,1,0,E,,0,,NULL,10,1514010
NULL,DAILY,1514100,PROB,0,0,0,I,,0,,NULL,0,1514100
NULL,DAILY,1514100,PROB,500,15000,0,I,,0,,NULL,1,1514101
NULL,DAILY,1514100,PROB,600,15000,0,I,,0,,NULL,2,1514102
NULL,DAILY,1514100,PROB,650,15000,0,I,,0,,NULL,3,1514103
NULL,DAILY,1514100,PROB,700,15000,0,I,,0,,NULL,4,1514104
NULL,DAILY,1514100,PROB,750,15000,0,I,,0,,NULL,5,1514105
NULL,DAILY,1514100,PROB,800,15000,0,I,,0,,NULL,6,1514106
NULL,DAILY,1514100,PROB,850,15000,0,I,,0,,NULL,7,1514107
NULL,DAILY,1514100,PROB,900,15000,0,I,,0,,NULL,8,1514108
NULL,DAILY,1514100,PROB,950,15000,0,I,,0,,NULL,9,1514109
NULL,DAILY,1514100,PROB,1000,15000,0,I,,0,,NULL,10,1514110
NULL,DAILY,1514200,PROB,0,0,0,E,,0,,NULL,0,1514200
NULL,DAILY,1514200,PROB,700,9,0,E,,0,,NULL,1,1514201
NULL,DAILY,1514200,PROB,780,9,0,E,,0,,NULL,2,1514202
NULL,DAILY,1514200,PROB,860,9,0,E,,0,,NULL,3,1514203
NULL,DAILY,1514200,PROB,940,9,0,E,,0,,NULL,4,1514204
NULL,DAILY,1514200,PROB,1020,9,0,E,,0,,NULL,5,1514205
NULL,DAILY,1514200,PROB,1100,9,0,E,,0,,NULL,6,1514206
NULL,DAILY,1514200,PROB,1180,9,0,E,,0,,NULL,7,1514207
NULL,DAILY,1514200,PROB,1260,9,0,E,,0,,NULL,8,1514208
NULL,DAILY,1514200,PROB,1330,9,0,E,,0,,NULL,9,1514209
NULL,DAILY,1514200,PROB,1400,9,0,E,,0,,NULL,10,1514210
NULL,DAILY,1514400,PROB,0,0,0,E,,0,,NULL,0,1514400
NULL,DAILY,1514400,PROB,600,9,0,E,,0,,NULL,1,1514401
NULL,DAILY,1514400,PROB,700,9,0,E,,0,,NULL,2,1514402
NULL,DAILY,1514400,PROB,800,9,0,E,,0,,NULL,3,1514403
NULL,DAILY,1514400,PROB,900,9,0,E,,0,,NULL,4,1514404
NULL,DAILY,1514400,PROB,1000,9,0,E,,0,,NULL,5,1514405
NULL,DAILY,1514400,PROB,1100,9,0,E,,0,,NULL,6,1514406
NULL,DAILY,1514400,PROB,1200,9,0,E,,0,,NULL,7,1514407
NULL,DAILY,1514400,PROB,1300,9,0,E,,0,,NULL,8,1514408
NULL,DAILY,1514400,PROB,1400,9,0,E,,0,,NULL,9,1514409
NULL,DAILY,1514400,PROB,1600,9,0,E,,0,,NULL,10,1514410
NULL,DAILY,1514500,PROB,0,0,0,E,,0,,NULL,0,1514500
NULL,DAILY,1514500,PROB,500,10,0,E,,0,,NULL,1,1514501
NULL,DAILY,1514500,PROB,600,10,0,E,,0,,NULL,2,1514502
NULL,DAILY,1514500,PROB,700,10,0,E,,0,,NULL,3,1514503
NULL,DAILY,1514500,PROB,800,10,0,E,,0,,NULL,4,1514504
NULL,DAILY,1514500,PROB,900,10,0,E,,0,,NULL,5,1514505
NULL,DAILY,1514500,PROB,1000,10,0,E,,0,,NULL,6,1514506
NULL,DAILY,1514500,PROB,1100,10,0,E,,0,,NULL,7,1514507
NULL,DAILY,1514500,PROB,1200,10,0,E,,0,,NULL,8,1514508
NULL,DAILY,1514500,PROB,1300,10,0,E,,0,,NULL,9,1514509
NULL,DAILY,1514500,PROB,1500,10,0,E,,0,,NULL,10,1514510
NULL,DAILY,1514600,PROB,0,0,0,A,,0,,NULL,0,1514600
NULL,DAILY,1514600,PROB,3000,190,0,A,,0,,NULL,1,1514601
NULL,DAILY,1514600,PROB,3200,190,0,A,,0,,NULL,2,1514602
NULL,DAILY,1514600,PROB,3400,190,0,A,,0,,NULL,3,1514603
NULL,DAILY,1514600,PROB,3600,190,0,A,,0,,NULL,4,1514604
NULL,DAILY,1514600,PROB,3800,190,0,A,,0,,NULL,5,1514605
NULL,DAILY,1514600,PROB,4000,190,0,A,,0,,NULL,6,1514606
NULL,DAILY,1514600,PROB,4200,190,0,A,,0,,NULL,7,1514607
NULL,DAILY,1514600,PROB,4400,190,0,A,,0,,NULL,8,1514608
NULL,DAILY,1514600,PROB,4700,190,0,A,,0,,NULL,9,1514609
NULL,DAILY,1514600,PROB,5000,190,0,A,,0,,NULL,10,1514610
NULL,DAILY,1514700,PROB,0,0,0,PW,,0,,NULL,0,1514700
NULL,DAILY,1514700,PROB,800,600,0,PW,,0,,NULL,1,1514701
NULL,DAILY,1514700,PROB,850,600,0,PW,,0,,NULL,2,1514702
NULL,DAILY,1514700,PROB,900,600,0,PW,,0,,NULL,3,1514703
NULL,DAILY,1514700,PROB,950,600,0,PW,,0,,NULL,4,1514704
NULL,DAILY,1514700,PROB,1000,600,0,PW,,0,,NULL,5,1514705
NULL,DAILY,1514700,PROB,1050,600,0,PW,,0,,NULL,6,1514706
NULL,DAILY,1514700,PROB,1100,600,0,PW,,0,,NULL,7,1514707
NULL,DAILY,1514700,PROB,1150,600,0,PW,,0,,NULL,8,1514708
NULL,DAILY,1514700,PROB,1200,600,0,PW,,0,,NULL,9,1514709
NULL,DAILY,1514700,PROB,1300,600,0,PW,,0,,NULL,10,1514710
NULL,DAILY,1514800,PROB,0,0,0,PW,,0,,NULL,0,1514800
NULL,DAILY,1514800,PROB,2500,200,0,PW,,0,,NULL,1,1514801
NULL,DAILY,1514800,PROB,2700,200,0,PW,,0,,NULL,2,1514802
NULL,DAILY,1514800,PROB,2900,200,0,PW,,0,,NULL,3,1514803
NULL,DAILY,1514800,PROB,3200,200,0,PW,,0,,NULL,4,1514804
NULL,DAILY,1514800,PROB,3500,200,0,PW,,0,,NULL,5,1514805
NULL,DAILY,1514800,PROB,3800,200,0,PW,,0,,NULL,6,1514806
NULL,DAILY,1514800,PROB,4100,200,0,PW,,0,,NULL,7,1514807
NULL,DAILY,1514800,PROB,4400,200,0,PW,,0,,NULL,8,1514808
NULL,DAILY,1514800,PROB,4700,200,0,PW,,0,,NULL,9,1514809
NULL,DAILY,1514800,PROB,5000,200,0,PW,,0,,NULL,10,1514810
2017-10-31 23:59:59,DAILY,1515100,PROB,0,0,0,E,,0,,2016-10-14 00:00:01,0,1515100
2017-10-31 23:59:59,DAILY,1515100,PROB,3000,1,0,E,,0,,2016-10-14 00:00:01,1,1515101
2017-10-31 23:59:59,DAILY,1515100,PROB,3400,1,0,E,,0,,2016-10-14 00:00:01,2,1515102
2017-10-31 23:59:59,DAILY,1515100,PROB,3800,1,0,E,,0,,2016-10-14 00:00:01,3,1515103
2017-10-31 23:59:59,DAILY,1515100,PROB,4200,1,0,E,,0,,2016-10-14 00:00:01,4,1515104
2017-10-31 23:59:59,DAILY,1515100,PROB,4600,1,0,E,,0,,2016-10-14 00:00:01,5,1515105
2017-10-31 23:59:59,DAILY,1515100,PROB,5000,1,0,E,,0,,2016-10-14 00:00:01,6,1515106
2017-10-31 23:59:59,DAILY,1515100,PROB,5400,1,0,E,,0,,2016-10-14 00:00:01,7,1515107
2017-10-31 23:59:59,DAILY,1515100,PROB,5800,1,0,E,,0,,2016-10-14 00:00:01,8,1515108
2017-10-31 23:59:59,DAILY,1515100,PROB,6200,1,0,E,,0,,2016-10-14 00:00:01,9,1515109
2017-10-31 23:59:59,DAILY,1515100,PROB,7000,1,0,E,,0,,2016-10-14 00:00:01,10,1515110
2017-02-28 23:59:59,DAILY,1515200,PROB,0,0,0,E,,0,,2016-11-25 00:00:01,0,1515200
2017-02-28 23:59:59,DAILY,1515200,PROB,6000,1,0,E,,0,,2016-11-25 00:00:01,1,1515201
2017-02-28 23:59:59,DAILY,1515200,PROB,6300,1,0,E,,0,,2016-11-25 00:00:01,2,1515202
2017-02-28 23:59:59,DAILY,1515200,PROB,6600,1,0,E,,0,,2016-11-25 00:00:01,3,1515203
2017-02-28 23:59:59,DAILY,1515200,PROB,6900,1,0,E,,0,,2016-11-25 00:00:01,4,1515204
2017-02-28 23:59:59,DAILY,1515200,PROB,7200,1,0,E,,0,,2016-11-25 00:00:01,5,1515205
2017-02-28 23:59:59,DAILY,1515200,PROB,7500,1,0,E,,0,,2016-11-25 00:00:01,6,1515206
2017-02-28 23:59:59,DAILY,1515200,PROB,7800,1,0,E,,0,,2016-11-25 00:00:01,7,1515207
2017-02-28 23:59:59,DAILY,1515200,PROB,8200,1,0,E,,0,,2016-11-25 00:00:01,8,1515208
2017-02-28 23:59:59,DAILY,1515200,PROB,8600,1,0,E,,0,,2016-11-25 00:00:01,9,1515209
2017-02-28 23:59:59,DAILY,1515200,PROB,9000,1,0,E,,0,,2016-11-25 00:00:01,10,1515210
2024-12-31 23:59:59,DAILY,1515300,PROB,0,0,0,I,,0,,2024-01-11 11:00:01,0,1515300
2024-12-31 23:59:59,DAILY,1515300,PROB,4000,2024,0,I,,0,,2024-01-11 11:00:01,1,1515301
2024-12-31 23:59:59,DAILY,1515300,PROB,4100,2024,0,I,,0,,2024-01-11 11:00:01,2,1515302
2024-12-31 23:59:59,DAILY,1515300,PROB,4200,2024,0,I,,0,,2024-01-11 11:00:01,3,1515303
2024-12-31 23:59:59,DAILY,1515300,PROB,4300,2024,0,I,,0,,2024-01-11 11:00:01,4,1515304
2024-12-31 23:59:59,DAILY,1515300,PROB,4400,2024,0,I,,0,,2024-01-11 11:00:01,5,1515305
2024-12-31 23:59:59,DAILY,1515300,PROB,4500,2024,0,I,,0,,2024-01-11 11:00:01,6,1515306
2024-12-31 23:59:59,DAILY,1515300,PROB,4600,2024,0,I,,0,,2024-01-11 11:00:01,7,1515307
2024-12-31 23:59:59,DAILY,1515300,PROB,4700,2024,0,I,,0,,2024-01-11 11:00:01,8,1515308
2024-12-31 23:59:59,DAILY,1515300,PROB,4800,2024,0,I,,0,,2024-01-11 11:00:01,9,1515309
2024-12-31 23:59:59,DAILY,1515300,PROB,5000,2024,0,I,,0,,2024-01-11 11:00:01,10,1515310
2024-12-31 23:59:59,DAILY,1515400,PROB,0,0,0,E,,0,,2024-04-02 11:00:01,0,1515400
2024-12-31 23:59:59,DAILY,1515400,PROB,100,11,0,E,,0,,2024-04-02 11:00:01,1,1515401
2024-12-31 23:59:59,DAILY,1515400,PROB,200,11,0,E,,0,,2024-04-02 11:00:01,2,1515402
2024-12-31 23:59:59,DAILY,1515400,PROB,300,11,0,E,,0,,2024-04-02 11:00:01,3,1515403
2024-12-31 23:59:59,DAILY,1515400,PROB,400,11,0,E,,0,,2024-04-02 11:00:01,4,1515404
2024-12-31 23:59:59,DAILY,1515400,PROB,500,11,0,E,,0,,2024-04-02 11:00:01,5,1515405
2024-12-31 23:59:59,DAILY,1515400,PROB,600,11,0,E,,0,,2024-04-02 11:00:01,6,1515406
2024-12-31 23:59:59,DAILY,1515400,PROB,700,11,0,E,,0,,2024-04-02 11:00:01,7,1515407
2024-12-31 23:59:59,DAILY,1515400,PROB,800,11,0,E,,0,,2024-04-02 11:00:01,8,1515408
2024-12-31 23:59:59,DAILY,1515400,PROB,900,11,0,E,,0,,2024-04-02 11:00:01,9,1515409
2024-12-31 23:59:59,DAILY,1515400,PROB,1100,11,0,E,,0,,2024-04-02 11:00:01,10,1515410
NULL,DAILY,1515700,PROB,0,0,0,E,,0,,NULL,0,1515700
NULL,DAILY,1515700,PROB,6200,1,0,E,,0,,NULL,1,1515701
NULL,DAILY,1515700,PROB,6300,1,0,E,,0,,NULL,2,1515702
NULL,DAILY,1515700,PROB,6400,1,0,E,,0,,NULL,3,1515703
NULL,DAILY,1515700,PROB,6500,1,0,E,,0,,NULL,4,1515704
NULL,DAILY,1515700,PROB,6600,1,0,E,,0,,NULL,5,1515705
NULL,DAILY,1515700,PROB,6700,1,0,E,,0,,NULL,6,1515706
NULL,DAILY,1515700,PROB,6800,1,0,E,,0,,NULL,7,1515707
NULL,DAILY,1515700,PROB,6900,1,0,E,,0,,NULL,8,1515708
NULL,DAILY,1515700,PROB,7000,1,0,E,,0,,NULL,9,1515709
NULL,DAILY,1515700,PROB,7200,1,0,E,,0,,NULL,10,1515710
NULL,DAILY,1515800,PROB,0,0,0,PW,,0,,NULL,0,1515800
NULL,DAILY,1515800,PROB,2500,200,0,PW,,0,,NULL,1,1515801
NULL,DAILY,1515800,PROB,2700,200,0,PW,,0,,NULL,2,1515802
NULL,DAILY,1515800,PROB,2900,200,0,PW,,0,,NULL,3,1515803
NULL,DAILY,1515800,PROB,3200,200,0,PW,,0,,NULL,4,1515804
NULL,DAILY,1515800,PROB,3500,200,0,PW,,0,,NULL,5,1515805
NULL,DAILY,1515800,PROB,3800,200,0,PW,,0,,NULL,6,1515806
NULL,DAILY,1515800,PROB,4100,200,0,PW,,0,,NULL,7,1515807
NULL,DAILY,1515800,PROB,4400,200,0,PW,,0,,NULL,8,1515808
NULL,DAILY,1515800,PROB,4700,200,0,PW,,0,,NULL,9,1515809
NULL,DAILY,1515800,PROB,5000,200,0,PW,,0,,NULL,10,1515810
2024-12-31 23:59:59,DAILY,1515900,PROB,0,0,0,E,,0,,2024-04-02 11:00:01,0,1515900
2024-12-31 23:59:59,DAILY,1515900,PROB,100,11,0,E,,0,,2024-04-02 11:00:01,1,1515901
2024-12-31 23:59:59,DAILY,1515900,PROB,200,11,0,E,,0,,2024-04-02 11:00:01,2,1515902
2024-12-31 23:59:59,DAILY,1515900,PROB,300,11,0,E,,0,,2024-04-02 11:00:01,3,1515903
2024-12-31 23:59:59,DAILY,1515900,PROB,400,11,0,E,,0,,2024-04-02 11:00:01,4,1515904
2024-12-31 23:59:59,DAILY,1515900,PROB,500,11,0,E,,0,,2024-04-02 11:00:01,5,1515905
2024-12-31 23:59:59,DAILY,1515900,PROB,600,11,0,E,,0,,2024-04-02 11:00:01,6,1515906
2024-12-31 23:59:59,DAILY,1515900,PROB,700,11,0,E,,0,,2024-04-02 11:00:01,7,1515907
2024-12-31 23:59:59,DAILY,1515900,PROB,800,11,0,E,,0,,2024-04-02 11:00:01,8,1515908
2024-12-31 23:59:59,DAILY,1515900,PROB,900,11,0,E,,0,,2024-04-02 11:00:01,9,1515909
2024-12-31 23:59:59,DAILY,1515900,PROB,1100,11,0,E,,0,,2024-04-02 11:00:01,10,1515910
2024-08-31 23:59:59,DAILY,1516000,PROB,0,0,0,E,,0,,2024-06-03 11:00:01,0,1516000
2024-08-31 23:59:59,DAILY,1516000,PROB,5000,2,0,E,,0,,2024-06-03 11:00:01,1,1516001
