BasicEnergy,Gender,Id_1,Id_10,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,Id_8,Id_9,OwnedPriority,PurchaseType,ResourceKeyString,SecondaryResourceKeyString,SubKey_1,SubKey_10,SubKey_2,SubKey_3,SubKey_4,SubKey_5,SubKey_6,SubKey_7,SubKey_8,SubKey_9,UnlockId,Value_1,Value_10,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,_key
178,0,1021,,1083,1052,1096,,,,,,0,0,ch22,,,,,,0,,,,,,0,7,,1,145,2700,,,,,,102207
180,0,1021,,1083,1052,1096,,,,,,0,0,ch22,,,,,,0,,,,,,0,8,,1,150,2700,,,,,,102208
0,0,1027,,1048,,,,,,,,0,0,upgrade02_21,,,,,,,,,,,,0,21,,618.11999999999989,,,,,,,,10221
0,0,1027,,1048,,,,,,,,0,0,upgrade02_22,,,,,,,,,,,,0,22,,626.28,,,,,,,,10222
0,0,1027,,1048,,,,,,,,0,0,upgrade02_23,,,,,,,,,,,,0,23,,634.43999999999994,,,,,,,,10223
0,0,1027,,1048,,,,,,,,0,0,upgrade02_24,,,,,,,,,,,,0,24,,642.6,,,,,,,,10224
0,0,1027,,1048,,,,,,,,0,0,upgrade02_25,,,,,,,,,,,,0,25,,650.76,,,,,,,,10225
0,0,1027,,1048,,,,,,,,0,0,upgrade02_26,,,,,,,,,,,,0,26,,658.92,,,,,,,,10226
0,0,1027,,1048,,,,,,,,0,0,upgrade02_27,,,,,,,,,,,,0,27,,667.07999999999993,,,,,,,,10227
0,0,1027,,1048,,,,,,,,0,0,upgrade02_28,,,,,,,,,,,,0,28,,675.24,,,,,,,,10228
0,0,1027,,1048,,,,,,,,0,0,upgrade02_29,,,,,,,,,,,,0,29,,683.4,,,,,,,,10229
0,0,1027,,1048,,,,,,,,0,0,upgrade02_30,,,,,,,,,,,,0,30,,689.51999999999987,,,,,,,,10230
150,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,35,22,,3500,,,,,,,,102301
152,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,21,,3800,,,,,,,,102302
154,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,20,,4000,,,,,,,,102303
156,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,19,,4200,,,,,,,,102304
158,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,18,,4400,,,,,,,,102305
160,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,17,,4600,,,,,,,,102306
160,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,16,,4800,,,,,,,,102307
160,0,1086,,1087,,,,,,,,0,0,ch23,,,,,,,,,,,,0,15,,5000,,,,,,,,102308
0,0,1027,,1048,,,,,,,,0,0,upgrade02_31,,,,,,,,,,,,0,31,,695.64,,,,,,,,10231
0,0,1027,,1048,,,,,,,,0,0,upgrade02_32,,,,,,,,,,,,0,32,,701.76,,,,,,,,10232
0,0,1027,,1048,,,,,,,,0,0,upgrade02_33,,,,,,,,,,,,0,33,,705.83999999999992,,,,,,,,10233
0,0,1027,,1048,,,,,,,,0,0,upgrade02_34,,,,,,,,,,,,0,34,,711.96,,,,,,,,10234
0,0,1027,,1048,,,,,,,,0,0,upgrade02_35,,,,,,,,,,,,0,35,,716.04,,,,,,,,10235
0,0,1027,,1048,,,,,,,,0,0,upgrade02_36,,,,,,,,,,,,0,36,,722.16,,,,,,,,10236
0,0,1027,,1048,,,,,,,,0,0,upgrade02_37,,,,,,,,,,,,0,37,,728.28,,,,,,,,10237
0,0,1027,,1048,,,,,,,,0,0,upgrade02_38,,,,,,,,,,,,0,38,,732.36,,,,,,,,10238
0,0,1027,,1048,,,,,,,,0,0,upgrade02_39,,,,,,,,,,,,0,39,,738.4799999999999,,,,,,,,10239
0,0,1027,,1048,,,,,,,,0,0,upgrade02_40,,,,,,,,,,,,0,40,,742.56,,,,,,,,10240
150,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,66,9,,3000,900,,,,,,,102401
152,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,3300,900,,,,,,,102402
154,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,3600,900,,,,,,,102403
156,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,3900,900,,,,,,,102404
158,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,4200,900,,,,,,,102405
160,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,4500,900,,,,,,,102406
160,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,4800,900,,,,,,,102407
160,0,1093,,1094,1024,,,,,,,0,0,ch24,_woman,,,,,,,,,,,0,9,,5000,900,,,,,,,102408
0,0,1027,,1048,,,,,,,,0,0,upgrade02_41,,,,,,,,,,,,0,41,,746.64,,,,,,,,10241
0,0,1027,,1048,,,,,,,,0,0,upgrade02_42,,,,,,,,,,,,0,42,,750.72,,,,,,,,10242
0,0,1027,,1048,,,,,,,,0,0,upgrade02_43,,,,,,,,,,,,0,43,,754.8,,,,,,,,10243
0,0,1027,,1048,,,,,,,,0,0,upgrade02_44,,,,,,,,,,,,0,44,,758.88,,,,,,,,10244
0,0,1027,,1048,,,,,,,,0,0,upgrade02_45,,,,,,,,,,,,0,45,,762.96,,,,,,,,10245
0,0,1027,,1048,,,,,,,,0,0,upgrade02_46,,,,,,,,,,,,0,46,,767.04,,,,,,,,10246
0,0,1027,,1048,,,,,,,,0,0,upgrade02_47,,,,,,,,,,,,0,47,,771.12,,,,,,,,10247
0,0,1027,,1048,,,,,,,,0,0,upgrade02_48,,,,,,,,,,,,0,48,,775.19999999999993,,,,,,,,10248
0,0,1027,,1048,,,,,,,,0,0,upgrade02_49,,,,,,,,,,,,0,49,,779.28,,,,,,,,10249
0,0,1027,,1048,,,,,,,,0,0,upgrade02_50,,,,,,,,,,,,0,50,,783.36,,,,,,,,10250
150,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,67,5,,4,6000,6400,900,,,,,102501
152,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,6200,900,,,,,102502
154,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,6000,900,,,,,102503
156,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,5800,900,,,,,102504
158,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,5600,900,,,,,102505
160,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,5400,900,,,,,102506
160,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,5200,900,,,,,102507
160,0,1103,,1104,1105,1106,1024,,,,,0,0,ch25,,,,,,,,,,,,0,5,,4,6000,5000,900,,,,,102508
0,0,1027,,1048,,,,,,,,0,0,upgrade02_51,,,,,,,,,,,,0,51,,787.43999999999994,,,,,,,,10251
0,0,1027,,1048,,,,,,,,0,0,upgrade02_52,,,,,,,,,,,,0,52,,791.52,,,,,,,,10252
0,0,1027,,1048,,,,,,,,0,0,upgrade02_53,,,,,,,,,,,,0,53,,795.6,,,,,,,,10253
0,0,1027,,1048,,,,,,,,0,0,upgrade02_54,,,,,,,,,,,,0,54,,799.68,,,,,,,,10254
0,0,1027,,1048,,,,,,,,0,0,upgrade02_55,,,,,,,,,,,,0,55,,803.76,,,,,,,,10255
0,0,1027,,1048,,,,,,,,0,0,upgrade02_56,,,,,,,,,,,,0,56,,807.84000000000174,,,,,,,,10256
0,0,1027,,1048,,,,,,,,0,0,upgrade02_57,,,,,,,,,,,,0,57,,811.92000000000166,,,,,,,,10257
0,0,1027,,1048,,,,,,,,0,0,upgrade02_58,,,,,,,,,,,,0,58,,816.00000000000171,,,,,,,,10258
0,0,1027,,1048,,,,,,,,0,0,upgrade02_59,,,,,,,,,,,,0,59,,820.08000000000163,,,,,,,,10259
0,0,1027,,1048,,,,,,,,0,0,upgrade02_60,,,,,,,,,,,,0,60,,824.5,,,,,,,,10260
160,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,69,38,,80,1,,,,,,,102601
163,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,35,,84,1,,,,,,,102602
166,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,32,,88,1,,,,,,,102603
169,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,29,,92,1,,,,,,,102604
172,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,26,,96,1,,,,,,,102605
175,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,23,,100,1,,,,,,,102606
178,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,20,,104,1,,,,,,,102607
180,0,1108,,1109,1075,,,,,,,0,0,ch26,,,,,5003,,,,,,,0,17,,110,1,,,,,,,102608
0,0,1027,,1048,,,,,,,,0,0,upgrade02_61,,,,,,,,,,,,0,61,,830,,,,,,,,10261
0,0,1027,,1048,,,,,,,,0,0,upgrade02_62,,,,,,,,,,,,0,62,,835,,,,,,,,10262
0,0,1027,,1048,,,,,,,,0,0,upgrade02_63,,,,,,,,,,,,0,63,,840,,,,,,,,10263
0,0,1027,,1048,,,,,,,,0,0,upgrade02_64,,,,,,,,,,,,0,64,,845,,,,,,,,10264
0,0,1027,,1048,,,,,,,,0,0,upgrade02_65,,,,,,,,,,,,0,65,,850,,,,,,,,10265
0,0,1027,,1048,,,,,,,,0,0,upgrade02_66,,,,,,,,,,,,0,66,,855,,,,,,,,10266
0,0,1027,,1048,,,,,,,,0,0,upgrade02_67,,,,,,,,,,,,0,67,,860,,,,,,,,10267
0,0,1027,,1048,,,,,,,,0,0,upgrade02_68,,,,,,,,,,,,0,68,,865,,,,,,,,10268
0,0,1027,,1048,,,,,,,,0,0,upgrade02_69,,,,,,,,,,,,0,69,,870,,,,,,,,10269
0,0,1027,,1048,,,,,,,,0,0,upgrade02_70,,,,,,,,,,,,0,70,,875,,,,,,,,10270
140,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,68,2100,,,,,,,,,,102701
144,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,2000,,,,,,,,,,102702
148,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1900,,,,,,,,,,102703
152,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1800,,,,,,,,,,102704
156,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1700,,,,,,,,,,102705
160,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1600,,,,,,,,,,102706
160,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1500,,,,,,,,,,102707
160,0,1114,,,,,,,,,,0,0,ch27,,,,,,,,,,,,0,1400,,,,,,,,,,102708
140,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,70,2010,,7,70,880,750,7,,,,102801
144,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1930,,7,70,880,750,7,,,,102802
148,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1850,,7,70,880,750,7,,,,102803
152,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1770,,7,70,880,750,7,,,,102804
156,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1690,,7,70,880,750,7,,,,102805
160,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1610,,7,70,880,750,7,,,,102806
160,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1530,,7,70,880,750,7,,,,102807
160,0,1121,,1122,1123,1024,1121,1346,,,,0,0,ch28,,1122,,,30000,,1346,,,,,0,1450,,7,70,880,750,7,,,,102808
140,0,1125,,1126,1127,,,,,,,0,0,ch29,,4700,,5200,2400,,,,,,,71,5,,1000,3,,,,,,,102901
144,0,1125,,1126,1127,,,,,,,0,0,ch29,,4600,,5100,2300,,,,,,,0,5,,1000,3,,,,,,,102902
148,0,1125,,1126,1127,,,,,,,0,0,ch29,,4500,,5000,2200,,,,,,,0,5,,1000,3,,,,,,,102903
152,0,1125,,1126,1127,,,,,,,0,0,ch29,,4400,,4900,2100,,,,,,,0,5,,1000,3,,,,,,,102904
156,0,1125,,1126,1127,,,,,,,0,0,ch29,,4300,,4800,2000,,,,,,,0,5,,1000,3,,,,,,,102905
160,0,1125,,1126,1127,,,,,,,0,0,ch29,,4200,,4700,1900,,,,,,,0,5,,1000,3,,,,,,,102906
160,0,1125,,1126,1127,,,,,,,0,0,ch29,,4100,,4600,1800,,,,,,,0,5,,1000,3,,,,,,,102907
160,0,1125,,1126,1127,,,,,,,0,0,ch29,,4000,,4500,1700,,,,,,,0,5,,1000,3,,,,,,,102908
140,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,72,9100,,55,6000,,,,,,,103001
144,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,8800,,55,6000,,,,,,,103002
148,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,8500,,55,6000,,,,,,,103003
152,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,8200,,55,6000,,,,,,,103004
156,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,7900,,55,6000,,,,,,,103005
160,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,7600,,55,6000,,,,,,,103006
160,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,7300,,55,6000,,,,,,,103007
160,0,1131,,1132,1133,,,,,,,0,0,ch30,,,,,,,,,,,,0,7000,,55,6000,,,,,,,103008
0,0,1099,,,,,,,,,,0,0,upgrade03_01,,,,,,,,,,,,0,300,,,,,,,,,,10301
0,0,1099,,,,,,,,,,0,0,upgrade03_02,,,,,,,,,,,,0,600,,,,,,,,,,10302
0,0,1099,,,,,,,,,,0,0,upgrade03_03,,,,,,,,,,,,0,900,,,,,,,,,,10303
0,0,1099,,,,,,,,,,0,0,upgrade03_04,,,,,,,,,,,,0,1200,,,,,,,,,,10304
0,0,1099,,,,,,,,,,0,0,upgrade03_05,,,,,,,,,,,,0,1500,,,,,,,,,,10305
0,0,1099,,,,,,,,,,0,0,upgrade03_06,,,,,,,,,,,,0,1800,,,,,,,,,,10306
0,0,1099,,,,,,,,,,0,0,upgrade03_07,,,,,,,,,,,,0,2100,,,,,,,,,,10307
0,0,1099,,,,,,,,,,0,0,upgrade03_08,,,,,,,,,,,,0,2400,,,,,,,,,,10308
0,0,1099,,,,,,,,,,0,0,upgrade03_09,,,,,,,,,,,,0,2700,,,,,,,,,,10309
0,0,1099,,,,,,,,,,0,0,upgrade03_10,,,,,,,,,,,,0,3000,,,,,,,,,,10310
140,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,73,8100,,30,1000,,,,,,,103101
144,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,7800,,30,1000,,,,,,,103102
148,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,7500,,30,1000,,,,,,,103103
152,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,7200,,30,1000,,,,,,,103104
156,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,6900,,30,1000,,,,,,,103105
160,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,6600,,30,1000,,,,,,,103106
160,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,6300,,30,1000,,,,,,,103107
160,0,1143,,1144,1145,,,,,,,0,0,ch31,,,,4352,4351,,,,,,,0,6000,,30,1000,,,,,,,103108
0,0,1099,,,,,,,,,,0,0,upgrade03_11,,,,,,,,,,,,0,3300,,,,,,,,,,10311
0,0,1099,,,,,,,,,,0,0,upgrade03_12,,,,,,,,,,,,0,3600,,,,,,,,,,10312
0,0,1099,,,,,,,,,,0,0,upgrade03_13,,,,,,,,,,,,0,3900,,,,,,,,,,10313
0,0,1099,,,,,,,,,,0,0,upgrade03_14,,,,,,,,,,,,0,4200,,,,,,,,,,10314
0,0,1099,,,,,,,,,,0,0,upgrade03_15,,,,,,,,,,,,0,4500,,,,,,,,,,10315
0,0,1099,,,,,,,,,,0,0,upgrade03_16,,,,,,,,,,,,0,4800,,,,,,,,,,10316
0,0,1099,,,,,,,,,,0,0,upgrade03_17,,,,,,,,,,,,0,5100,,,,,,,,,,10317
0,0,1099,,,,,,,,,,0,0,upgrade03_18,,,,,,,,,,,,0,5400,,,,,,,,,,10318
0,0,1099,,,,,,,,,,0,0,upgrade03_19,,,,,,,,,,,,0,5700,,,,,,,,,,10319
0,0,1099,,,,,,,,,,0,0,upgrade03_20,,,,,,,,,,,,0,6000,,,,,,,,,,10320
140,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,74,3200,,1300,,,,,,,,103201
144,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,3100,,1300,,,,,,,,103202
148,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,3000,,1300,,,,,,,,103203
152,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,2900,,1300,,,,,,,,103204
156,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,2800,,1300,,,,,,,,103205
160,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,2700,,1300,,,,,,,,103206
160,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,2600,,1300,,,,,,,,103207
160,0,1148,,1024,,,,,,,,0,0,ch32,,,,,,,,,,,,0,2500,,1300,,,,,,,,103208
0,0,1099,,,,,,,,,,0,0,upgrade03_21,,,,,,,,,,,,0,6200,,,,,,,,,,10321
0,0,1099,,,,,,,,,,0,0,upgrade03_22,,,,,,,,,,,,0,6400,,,,,,,,,,10322
0,0,1099,,,,,,,,,,0,0,upgrade03_23,,,,,,,,,,,,0,6600,,,,,,,,,,10323
0,0,1099,,,,,,,,,,0,0,upgrade03_24,,,,,,,,,,,,0,6800,,,,,,,,,,10324
0,0,1099,,,,,,,,,,0,0,upgrade03_25,,,,,,,,,,,,0,7000,,,,,,,,,,10325
0,0,1099,,,,,,,,,,0,0,upgrade03_26,,,,,,,,,,,,0,7200,,,,,,,,,,10326
0,0,1099,,,,,,,,,,0,0,upgrade03_27,,,,,,,,,,,,0,7400,,,,,,,,,,10327
0,0,1099,,,,,,,,,,0,0,upgrade03_28,,,,,,,,,,,,0,7600,,,,,,,,,,10328
0,0,1099,,,,,,,,,,0,0,upgrade03_29,,,,,,,,,,,,0,7800,,,,,,,,,,10329
0,0,1099,,,,,,,,,,0,0,upgrade03_30,,,,,,,,,,,,0,8000,,,,,,,,,,10330
140,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,77,19600,,5500,1050,600,500,700,,,,103301
144,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,19000,,5500,1050,600,500,700,,,,103302
148,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,18400,,5500,1050,600,500,700,,,,103303
152,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,17800,,5500,1050,600,500,700,,,,103304
156,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,17200,,5500,1050,600,500,700,,,,103305
160,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,16600,,5500,1050,600,500,700,,,,103306
160,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,16000,,5500,1050,600,500,700,,,,103307
160,0,1152,,1153,1024,1025,1142,1120,,,,0,0,ch33,,,,13,,,,,,,,0,15400,,5500,1050,600,500,700,,,,103308
0,0,1099,,1080,,,,,,,,0,0,upgrade03_31,,,,,,,,,,,,0,8000,,1010,,,,,,,,10331
0,0,1099,,1080,,,,,,,,0,0,upgrade03_32,,,,,,,,,,,,0,8000,,1020,,,,,,,,10332
0,0,1099,,1080,,,,,,,,0,0,upgrade03_33,,,,,,,,,,,,0,8000,,1030,,,,,,,,10333
0,0,1099,,1080,,,,,,,,0,0,upgrade03_34,,,,,,,,,,,,0,8000,,1040,,,,,,,,10334
0,0,1099,,1080,,,,,,,,0,0,upgrade03_35,,,,,,,,,,,,0,8000,,1050,,,,,,,,10335
0,0,1099,,1080,,,,,,,,0,0,upgrade03_36,,,,,,,,,,,,0,8000,,1060,,,,,,,,10336
0,0,1099,,1080,,,,,,,,0,0,upgrade03_37,,,,,,,,,,,,0,8000,,1070,,,,,,,,10337
0,0,1099,,1080,,,,,,,,0,0,upgrade03_38,,,,,,,,,,,,0,8000,,1080,,,,,,,,10338
0,0,1099,,1080,,,,,,,,0,0,upgrade03_39,,,,,,,,,,,,0,8000,,1090,,,,,,,,10339
0,0,1099,,1080,,,,,,,,0,0,upgrade03_40,,,,,,,,,,,,0,8000,,1100,,,,,,,,10340
140,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,78,18000,,160,200,1000,,,,,,103401
144,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,17500,,160,200,1000,,,,,,103402
148,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,17000,,160,200,1000,,,,,,103403
152,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,16500,,160,200,1000,,,,,,103404
156,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,16000,,160,200,1000,,,,,,103405
160,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,15500,,160,200,1000,,,,,,103406
160,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,15000,,160,200,1000,,,,,,103407
160,0,1156,,1157,1158,1159,,,,,,0,0,ch34,,,,,,,,,,,,0,14500,,160,200,1000,,,,,,103408
0,0,1099,,1080,,,,,,,,0,0,upgrade03_41,,,,,,,,,,,,0,8000,,1110,,,,,,,,10341
0,0,1099,,1080,,,,,,,,0,0,upgrade03_42,,,,,,,,,,,,0,8000,,1120,,,,,,,,10342
0,0,1099,,1080,,,,,,,,0,0,upgrade03_43,,,,,,,,,,,,0,8000,,1130,,,,,,,,10343
0,0,1099,,1080,,,,,,,,0,0,upgrade03_44,,,,,,,,,,,,0,8000,,1140,,,,,,,,10344
0,0,1099,,1080,,,,,,,,0,0,upgrade03_45,,,,,,,,,,,,0,8000,,1150,,,,,,,,10345
0,0,1099,,1080,,,,,,,,0,0,upgrade03_46,,,,,,,,,,,,0,8000,,1160,,,,,,,,10346
0,0,1099,,1080,,,,,,,,0,0,upgrade03_47,,,,,,,,,,,,0,8000,,1170,,,,,,,,10347
0,0,1099,,1080,,,,,,,,0,0,upgrade03_48,,,,,,,,,,,,0,8000,,1180,,,,,,,,10348
0,0,1099,,1080,,,,,,,,0,0,upgrade03_49,,,,,,,,,,,,0,8000,,1190,,,,,,,,10349
0,0,1099,,1080,,,,,,,,0,0,upgrade03_50,,,,,,,,,,,,0,8000,,1200,,,,,,,,10350
140,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,79,21000,,1500,1250,67000,,,,,,103501
144,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,20600,,1500,1250,67000,,,,,,103502
148,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,20200,,1500,1250,67000,,,,,,103503
152,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,19800,,1500,1250,67000,,,,,,103504
156,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,19400,,1500,1250,67000,,,,,,103505
160,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,19000,,1500,1250,67000,,,,,,103506
160,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,18600,,1500,1250,67000,,,,,,103507
160,0,1162,,1163,1024,1089,,,,,,0,0,ch35,,6000,,4236,,,,,,,,0,18200,,1500,1250,67000,,,,,,103508
0,0,1099,,1080,,,,,,,,0,0,upgrade03_51,,,,,,,,,,,,0,8000,,1210,,,,,,,,10351
0,0,1099,,1080,,,,,,,,0,0,upgrade03_52,,,,,,,,,,,,0,8000,,1220,,,,,,,,10352
0,0,1099,,1080,,,,,,,,0,0,upgrade03_53,,,,,,,,,,,,0,8000,,1230,,,,,,,,10353
0,0,1099,,1080,,,,,,,,0,0,upgrade03_54,,,,,,,,,,,,0,8000,,1240,,,,,,,,10354
0,0,1099,,1080,,,,,,,,0,0,upgrade03_55,,,,,,,,,,,,0,8000,,1250,,,,,,,,10355
0,0,1099,,1080,,,,,,,,0,0,upgrade03_56,,,,,,,,,,,,0,8000,,1260,,,,,,,,10356
0,0,1099,,1080,,,,,,,,0,0,upgrade03_57,,,,,,,,,,,,0,8000,,1270,,,,,,,,10357
0,0,1099,,1080,,,,,,,,0,0,upgrade03_58,,,,,,,,,,,,0,8000,,1280,,,,,,,,10358
0,0,1099,,1080,,,,,,,,0,0,upgrade03_59,,,,,,,,,,,,0,8000,,1290,,,,,,,,10359
0,0,1099,,1080,,,,,,,,0,0,upgrade03_60,,,,,,,,,,,,0,8000,,1300,,,,,,,,10360
140,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,80,1100,,3,11000,19500,,,,,,103601
144,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,19000,,,,,,103602
148,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,18500,,,,,,103603
152,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,18000,,,,,,103604
156,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,17500,,,,,,103605
160,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,17000,,,,,,103606
160,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,16500,,,,,,103607
160,0,1166,,1168,1169,1170,,,,,,0,0,ch36,,1000,,,,,,,,,,0,1100,,3,11000,16000,,,,,,103608
0,0,1099,,1080,,,,,,,,0,0,upgrade03_61,,,,,,,,,,,,0,8000,,1310,,,,,,,,10361
0,0,1099,,1080,,,,,,,,0,0,upgrade03_62,,,,,,,,,,,,0,8000,,1320,,,,,,,,10362
