action,comment,condition,episode_seq,finish,ice_tower_mission_order,ice_tower_stage,increment,is_reward_mail,operator,quest_category,quest_status,quest_type,resouce_key_string,reward_qty,reward_seq,reward_type,start,_key
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 7개 먹기",questIsRewarded(101502),1,7,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,101503
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 8개 먹기",questIsRewarded(101503),1,8,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,1,215,S,0,101504
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 9개 먹기",questIsRewarded(101504),1,9,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,101505
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 22번 하기",questIsRewarded(101607),1,22,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,,G,0,101600
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 3번 하기",,1,3,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2,213,S,0,101601
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 6번 하기",questIsRewarded(101601),1,6,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1000,,C,0,101602
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 9번 하기",questIsRewarded(101602),1,9,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,101603
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 12번 하기",questIsRewarded(101603),1,12,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2000,,C,0,101604
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 15번 하기",questIsRewarded(101604),1,15,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2500,,C,0,101605
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 18번 하기",questIsRewarded(101605),1,18,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,101606
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 20번 하기",questIsRewarded(101606),1,20,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,215,S,0,101607
AFTER_PLAY,"[코인 마니아]
50000코인 획득하기",questIsRewarded(101709),1,50000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,,G,0,101700
AFTER_PLAY,"[코인 마니아]
2000코인 획득하기",,1,2000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,500,,C,0,101701
AFTER_PLAY,"[코인 마니아]
4000코인 획득하기",questIsRewarded(101701),1,4000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1000,,C,0,101702
AFTER_PLAY,"[코인 마니아]
6000코인 획득하기",questIsRewarded(101702),1,6000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2,213,S,0,101703
AFTER_PLAY,"[코인 마니아]
8000코인 획득하기",questIsRewarded(101703),1,8000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,101704
AFTER_PLAY,"[코인 마니아]
10000코인 획득하기",questIsRewarded(101704),1,10000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2500,,C,0,101705
AFTER_PLAY,"[코인 마니아]
15000코인 획득하기",questIsRewarded(101705),1,15000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,101706
AFTER_PLAY,"[코인 마니아]
20000코인 획득하기",questIsRewarded(101706),1,20000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3500,,C,0,101707
AFTER_PLAY,"[코인 마니아]
30000코인 획득하기",questIsRewarded(101707),1,30000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,215,S,0,101708
AFTER_PLAY,"[코인 마니아]
40000코인 획득하기",questIsRewarded(101708),1,40000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,4500,,C,0,101709
AFTER_PLAY,"[엄청난 점수다]
점수 1억점 획득하기",questIsRewarded(101813),1,100000000,,,#score,,MAX,0,1,NORMAL,1play,1,,G,0,101800
AFTER_PLAY,"[엄청난 점수다]
점수 100만점 획득하기",,1,1000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101801
AFTER_PLAY,"[엄청난 점수다]
점수 300만점 획득하기",questIsRewarded(101801),1,3000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101802
AFTER_PLAY,"[엄청난 점수다]
점수 500만점 획득하기",questIsRewarded(101802),1,5000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,101803
AFTER_PLAY,"[엄청난 점수다]
점수 1000만점 획득하기",questIsRewarded(101803),1,10000000,,,#score,,MAX,0,1,NORMAL,1play,1,853,S,0,101804
AFTER_PLAY,"[엄청난 점수다]
점수 1500만점 획득하기",questIsRewarded(101804),1,15000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101805
AFTER_PLAY,"[엄청난 점수다]
점수 2000만점 획득하기",questIsRewarded(101805),1,20000000,,,#score,,MAX,0,1,NORMAL,1play,3,213,S,0,101806
AFTER_PLAY,"[엄청난 점수다]
점수 3000만점 획득하기",questIsRewarded(101806),1,30000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101807
AFTER_PLAY,"[엄청난 점수다]
점수 4000만점 획득하기",questIsRewarded(101807),1,40000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101808
AFTER_PLAY,"[엄청난 점수다]
점수 5000만점 획득하기",questIsRewarded(101808),1,50000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,101809
AFTER_PLAY,"[엄청난 점수다]
점수 6000만점 획득하기",questIsRewarded(101809),1,60000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101810
AFTER_PLAY,"[엄청난 점수다]
점수 7000만점 획득하기",questIsRewarded(101810),1,70000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101811
AFTER_PLAY,"[엄청난 점수다]
점수 8000만점 획득하기",questIsRewarded(101811),1,80000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101812
AFTER_PLAY,"[엄청난 점수다]
점수 9000만점 획득하기",questIsRewarded(101812),1,90000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,101813
AFTER_PLAY,"[좋은 경험이었다]
경험치 20000 획득하기",questIsRewarded(101906),1,20000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,,G,0,101900
AFTER_PLAY,"[좋은 경험이었다]
경험치 1000 획득하기",,1,1000,,,#earnedExp,,MAX,0,1,NORMAL,1play,500,,C,0,101901
AFTER_PLAY,"[좋은 경험이었다]
경험치 2000 획득하기",questIsRewarded(101901),1,2000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1000,,C,0,101902
AFTER_PLAY,"[좋은 경험이었다]
경험치 4000 획득하기",questIsRewarded(101902),1,4000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2,213,S,0,101903
AFTER_PLAY,"[좋은 경험이었다]
경험치 8000 획득하기",questIsRewarded(101903),1,8000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2000,,C,0,101904
AFTER_PLAY,"[좋은 경험이었다]
경험치 12000 획득하기",questIsRewarded(101904),1,12000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,215,S,0,101905
AFTER_PLAY,"[좋은 경험이었다]
경험치 16000 획득하기",questIsRewarded(101905),1,16000,,,#earnedExp,,MAX,0,1,NORMAL,1play,3000,,C,0,101906
FRIEND_INFO,"[함께하면 더 즐거워]
친구 수 100명",questIsFinished(101),0,100,,,#friendCount,,SET,0,1,NORMAL,accrue,1,,G,0,102
AFTER_PLAY,"[탐험을 떠나볼까]
11번째 스테이지 가기",questIsRewarded(102006) AND #maxThemeId >= 111,1,1,,,1,,SET,0,1,NORMAL,1play,1,,G,0,102000
AFTER_PLAY,"[탐험을 떠나볼까]
5번째 스테이지 가기",#maxThemeId >= 105,1,1,,,1,,SET,0,1,NORMAL,1play,500,,C,0,102001
AFTER_PLAY,"[탐험을 떠나볼까]
6번째 스테이지 가기",questIsRewarded(102001) AND #maxThemeId >= 106,1,1,,,1,,SET,0,1,NORMAL,1play,2,213,S,0,102002
AFTER_PLAY,"[탐험을 떠나볼까]
7번째 스테이지 가기",questIsRewarded(102002) AND #maxThemeId >= 107,1,1,,,1,,SET,0,1,NORMAL,1play,1500,,C,0,102003
AFTER_PLAY,"[탐험을 떠나볼까]
8번째 스테이지 가기",questIsRewarded(102003) AND #maxThemeId >= 108,1,1,,,1,,SET,0,1,NORMAL,1play,2000,,C,0,102004
AFTER_PLAY,"[탐험을 떠나볼까]
9번째 스테이지 가기",questIsRewarded(102004) AND #maxThemeId >= 109,1,1,,,1,,SET,0,1,NORMAL,1play,2500,,C,0,102005
AFTER_PLAY,"[탐험을 떠나볼까]
10번째 스테이지 가기",questIsRewarded(102005) AND #maxThemeId >= 110,1,1,,,1,,SET,0,1,NORMAL,1play,1,215,S,0,102006
AFTER_PLAY,"[점프킹]
점프 100000번 하기",after(102106),1,100000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,,G,0,102100
AFTER_PLAY,"[점프킹]
점프 1,000번 하기",,1,1000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,102101
AFTER_PLAY,"[점프킹]
점프 5000번 하기",after(102101),1,5000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,102102
AFTER_PLAY,"[점프킹]
점프 10000번 하기",after(102102),1,10000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2,213,S,0,102103
AFTER_PLAY,"[점프킹]
점프 20000번 하기",after(102103),1,20000,,,#totalJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,102104
AFTER_PLAY,"[점프킹]
점프 40000번 하기",after(102104),1,40000,,,#totalJump,,ADD,0,1,NORMAL,accrue,5000,,C,0,102105
AFTER_PLAY,"[점프킹]
점프 50000번 하기",after(102105),1,50000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,102106
AFTER_PLAY,"[쩜프킹]
2단 점프 100000번 하기",after(102206),1,100000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,,G,0,102200
AFTER_PLAY,"[쩜프킹]
2단 점프 1000번 하기",,1,1000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,102201
AFTER_PLAY,"[쩜프킹]
2단 점프 5000번 하기",after(102201),1,5000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,102202
AFTER_PLAY,"[쩜프킹]
2단 점프 10000번 하기",after(102202),1,10000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,3000,,C,0,102203
AFTER_PLAY,"[쩜프킹]
2단 점프 20000번 하기",after(102203),1,20000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,102204
AFTER_PLAY,"[쩜프킹]
2단 점프 40000번 하기",after(102204),1,40000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,102205
AFTER_PLAY,"[쩜프킹]
2단 점프 50000번 하기",after(102205),1,50000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,102206
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 10000초 동안 하기",after(102309),1,10000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,,G,0,102300
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 500초 동안 하기",,1,500,,,#slideTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,102301
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 1000초 동안 하기",after(102301),1,1000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,102302
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 2000초 동안 하기",after(102302),1,2000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,102303
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 4000초 동안 하기",after(102303),1,4000,,,#slideTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,102304
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 5000초 동안 하기",after(102304),1,5000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,102305
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 6000초 동안 하기",after(102305),1,6000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,102306
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 7000초 동안 하기",after(102306),1,7000,,,#slideTime,,ADD,0,1,NORMAL,accrue,7000,,C,0,102307
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 8000초 동안 하기",after(102307),1,8000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,215,S,0,102308
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 9000초 동안 하기",after(102308),1,9000,,,#slideTime,,ADD,0,1,NORMAL,accrue,9000,,C,0,102309
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 1000000개 먹기",after(102406),1,1000000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,,G,0,102400
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 50000개 먹기",,1,50000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1000,,C,0,102401
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 100000개 먹기",after(102401),1,100000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,2,213,S,0,102402
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 200000개 먹기",after(102402),1,200000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,3000,,C,0,102403
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 300000개 먹기",after(102403),1,300000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,6000,,C,0,102404
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 400000개 먹기",after(102404),1,400000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,5000,,C,0,102405
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 500000개 먹기",after(102405),1,500000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,215,S,0,102406
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 1000000개 먹기",after(102506),1,1000000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,102500
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 50000개 먹기",,1,50000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,102501
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 100000개 먹기",after(102501),1,100000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,102502
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 200000개 먹기",after(102502),1,200000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,102503
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 300000개 먹기",after(102503),1,300000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102504
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 400000개 먹기",after(102504),1,400000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,102505
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 500000개 먹기",after(102505),1,500000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102506
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 1000000개 먹기",after(102606),1,1000000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,102600
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 25000개 먹기",,1,25000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,102601
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 50000개 먹기",after(102601),1,50000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,102602
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 100000개 먹기",after(102602),1,100000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,102603
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 200000개 먹기",after(102603),1,200000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102604
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 400000개 먹기",after(102604),1,400000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,102605
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 500000개 먹기",after(102605),1,500000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102606
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 10000개 먹기",after(102709),1,10000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,102700
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 500개 먹기",,1,500,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,102701
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 1000개 먹기",after(102701),1,1000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,102702
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 2000개 먹기",after(102702),1,2000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102703
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 4000개 먹기",after(102703),1,4000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,3,213,S,0,102704
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 5000개 먹기",after(102704),1,5000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,5000,,C,0,102705
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 6000개 먹기",after(102705),1,6000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,102706
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 7000개 먹기",after(102706),1,7000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,7000,,C,0,102707
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 8000개 먹기",after(102707),1,8000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,102708
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 9000개 먹기",after(102708),1,9000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,9000,,C,0,102709
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 100000개 파괴하기",after(102806),1,100000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,102800
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 1000개 파괴하기",,1,1000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2,213,S,0,102801
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 5000개 파괴하기",after(102801),1,5000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,102802
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 10000개 파괴하기",after(102802),1,10000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,102803
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 20000개 파괴하기",after(102803),1,20000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,102804
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 40000개 파괴하기",after(102804),1,40000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,102805
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 50000개 파괴하기",after(102805),1,50000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,102806
AFTER_PLAY,"[존재감 마이너스]
장애물 100000개 통과하기",after(102906),1,100000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,102900
AFTER_PLAY,"[존재감 마이너스]
장애물 1000개 통과하기",,1,1000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1000,,C,0,102901
AFTER_PLAY,"[존재감 마이너스]
장애물 5000개 통과하기",after(102901),1,5000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,102902
AFTER_PLAY,"[존재감 마이너스]
장애물 10000개 통과하기",after(102902),1,10000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,102903
AFTER_PLAY,"[존재감 마이너스]
장애물 20000개 통과하기",after(102903),1,20000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,102904
AFTER_PLAY,"[존재감 마이너스]
장애물 40000개 통과하기",after(102904),1,40000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,102905
AFTER_PLAY,"[존재감 마이너스]
장애물 60000개 통과하기",after(102905),1,60000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,102906
FRIEND_INFO,"[함께하면 더 즐거워]
친구 수 200명",questIsFinished(102),0,200,,,#friendCount,,SET,0,1,NORMAL,accrue,1,,G,0,103
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 1000번 부딪히기",after(103006),1,1000,,,#collision,,ADD,0,1,NORMAL,accrue,1,,G,0,103000
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 50번 부딪히기",,1,50,,,#collision,,ADD,0,1,NORMAL,accrue,3,213,S,0,103001
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 100번 부딪히기",after(103001),1,100,,,#collision,,ADD,0,1,NORMAL,accrue,2000,,C,0,103002
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 200번 부딪히기",after(103002),1,200,,,#collision,,ADD,0,1,NORMAL,accrue,6000,,C,0,103003
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 300번 부딪히기",after(103003),1,300,,,#collision,,ADD,0,1,NORMAL,accrue,4000,,C,0,103004
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 400번 부딪히기",after(103004),1,400,,,#collision,,ADD,0,1,NORMAL,accrue,5000,,C,0,103005
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 500번 부딪히기",after(103005),1,500,,,#collision,,ADD,0,1,NORMAL,accrue,1,215,S,0,103006
AFTER_PLAY,"[번지킹]
구멍에 1000번 빠지기",after(103106),1,1000,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,,G,0,103100
AFTER_PLAY,"[번지킹]
구멍에 50번 빠지기",,1,50,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1000,,C,0,103101
AFTER_PLAY,"[번지킹]
구멍에 100번 빠지기",after(103101),1,100,,,#fallToHole,,ADD,0,1,NORMAL,accrue,2000,,C,0,103102
AFTER_PLAY,"[번지킹]
구멍에 200번 빠지기",after(103102),1,200,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,103103
AFTER_PLAY,"[번지킹]
구멍에 300번 빠지기",after(103103),1,300,,,#fallToHole,,ADD,0,1,NORMAL,accrue,4000,,C,0,103104
AFTER_PLAY,"[번지킹]
구멍에 400번 빠지기",after(103104),1,400,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,215,S,0,103105
AFTER_PLAY,"[번지킹]
구멍에 500번 빠지기",after(103105),1,500,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,103106
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 1000번 가기",after(103206),1,1000,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1,,G,0,103200
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 50번 가기",,1,50,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,103201
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 100번 가기",after(103201),1,100,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,103202
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 200번 가기",after(103202),1,200,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,103203
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 300번 가기",after(103203),1,300,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,103204
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 400번 가기",after(103204),1,400,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,5000,,C,0,103205
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 500번 가기",after(103205),1,500,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,103206
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 10000초 동안 있기",after(103306),1,10000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,1,,G,0,103300
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 500초 동안 있기",,1,500,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,103301
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 1000초 동안 있기",after(103301),1,1000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,103302
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 2000초 동안 있기",after(103302),1,2000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,103303
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 3000초 동안 있기",after(103303),1,3000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,103304
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 4000초 동안 있기",after(103304),1,4000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,3,213,S,0,103305
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 5000초 동안 있기",after(103305),1,5000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,103306
AFTER_PLAY,"[한계를 모르는 쿠키]
100000초 동안 달리기",after(103406),1,100000,,,#playTime,,ADD,0,1,NORMAL,accrue,1,,G,0,103400
AFTER_PLAY,"[한계를 모르는 쿠키]
5000초 동안 달리기",,1,5000,,,#playTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,103401
